,datetime,Kp,status
7242,2018-06-24 06:00:00+00:00,2.333,def
7243,2018-06-24 09:00:00+00:00,1.667,def
7244,2018-06-24 12:00:00+00:00,2,def
7245,2018-06-24 15:00:00+00:00,0.667,def
7246,2018-06-24 18:00:00+00:00,1.333,def
7247,2018-06-24 21:00:00+00:00,1,def
7248,2018-06-25 00:00:00+00:00,1,def
7249,2018-06-25 03:00:00+00:00,0.667,def
7250,2018-06-25 06:00:00+00:00,0.667,def
7251,2018-06-25 09:00:00+00:00,1.667,def
7252,2018-06-25 12:00:00+00:00,2.667,def
7253,2018-06-25 15:00:00+00:00,2,def
7254,2018-06-25 18:00:00+00:00,3,def
7255,2018-06-25 21:00:00+00:00,5,def
7256,2018-06-26 00:00:00+00:00,4.667,def
7257,2018-06-26 03:00:00+00:00,3.667,def
7258,2018-06-26 06:00:00+00:00,2.667,def
7259,2018-06-26 09:00:00+00:00,3.667,def
7260,2018-06-26 12:00:00+00:00,3.667,def
7261,2018-06-26 15:00:00+00:00,3,def
7262,2018-06-26 18:00:00+00:00,3.333,def
7263,2018-06-26 21:00:00+00:00,2,def
7264,2018-06-27 00:00:00+00:00,1,def
7265,2018-06-27 03:00:00+00:00,2.333,def
7266,2018-06-27 06:00:00+00:00,1.333,def
7267,2018-06-27 09:00:00+00:00,1.333,def
7268,2018-06-27 12:00:00+00:00,2,def
7269,2018-06-27 15:00:00+00:00,1.333,def
7270,2018-06-27 18:00:00+00:00,1.333,def
7271,2018-06-27 21:00:00+00:00,2.667,def
7272,2018-06-28 00:00:00+00:00,1.667,def
7273,2018-06-28 03:00:00+00:00,0.667,def
7274,2018-06-28 06:00:00+00:00,0.333,def
7275,2018-06-28 09:00:00+00:00,1.333,def
7276,2018-06-28 12:00:00+00:00,1.667,def
7277,2018-06-28 15:00:00+00:00,1.333,def
7278,2018-06-28 18:00:00+00:00,1.667,def
7279,2018-06-28 21:00:00+00:00,1,def
7280,2018-06-29 00:00:00+00:00,0.667,def
7281,2018-06-29 03:00:00+00:00,1.333,def
7282,2018-06-29 06:00:00+00:00,0.667,def
7283,2018-06-29 09:00:00+00:00,0.667,def
7284,2018-06-29 12:00:00+00:00,1,def
7285,2018-06-29 15:00:00+00:00,1,def
7286,2018-06-29 18:00:00+00:00,0.333,def
7287,2018-06-29 21:00:00+00:00,0,def
7288,2018-06-30 00:00:00+00:00,0.333,def
7289,2018-06-30 03:00:00+00:00,0.333,def
7290,2018-06-30 06:00:00+00:00,1,def
7291,2018-06-30 09:00:00+00:00,1,def
7292,2018-06-30 12:00:00+00:00,1,def
7293,2018-06-30 15:00:00+00:00,1,def
7294,2018-06-30 18:00:00+00:00,0.667,def
7295,2018-06-30 21:00:00+00:00,1,def
7296,2018-07-01 00:00:00+00:00,0.333,def
7297,2018-07-01 03:00:00+00:00,0.667,def
7298,2018-07-01 06:00:00+00:00,0.333,def
7299,2018-07-01 09:00:00+00:00,0.333,def
7300,2018-07-01 12:00:00+00:00,0.333,def
7301,2018-07-01 15:00:00+00:00,0.333,def
7302,2018-07-01 18:00:00+00:00,0.333,def
7303,2018-07-01 21:00:00+00:00,0,def
7304,2018-07-02 00:00:00+00:00,0,def
7305,2018-07-02 03:00:00+00:00,0.667,def
7306,2018-07-02 06:00:00+00:00,0.333,def
7307,2018-07-02 09:00:00+00:00,0.333,def
7308,2018-07-02 12:00:00+00:00,1,def
7309,2018-07-02 15:00:00+00:00,0.333,def
7310,2018-07-02 18:00:00+00:00,0.333,def
7311,2018-07-02 21:00:00+00:00,0,def
7312,2018-07-03 00:00:00+00:00,0,def
7313,2018-07-03 03:00:00+00:00,0,def
7314,2018-07-03 06:00:00+00:00,0,def
7315,2018-07-03 09:00:00+00:00,0.333,def
7316,2018-07-03 12:00:00+00:00,1.667,def
7317,2018-07-03 15:00:00+00:00,1.667,def
7318,2018-07-03 18:00:00+00:00,0.667,def
7319,2018-07-03 21:00:00+00:00,0.667,def
7320,2018-07-04 00:00:00+00:00,0.667,def
7321,2018-07-04 03:00:00+00:00,1,def
7322,2018-07-04 06:00:00+00:00,1.333,def
7323,2018-07-04 09:00:00+00:00,0.667,def
7324,2018-07-04 12:00:00+00:00,1,def
7325,2018-07-04 15:00:00+00:00,1,def
7326,2018-07-04 18:00:00+00:00,0.667,def
7327,2018-07-04 21:00:00+00:00,0.667,def
7328,2018-07-05 00:00:00+00:00,2.333,def
7329,2018-07-05 03:00:00+00:00,1,def
7330,2018-07-05 06:00:00+00:00,0.333,def
7331,2018-07-05 09:00:00+00:00,2,def
7332,2018-07-05 12:00:00+00:00,3.667,def
7333,2018-07-05 15:00:00+00:00,4.333,def
7334,2018-07-05 18:00:00+00:00,4.667,def
7335,2018-07-05 21:00:00+00:00,3.667,def
7336,2018-07-06 00:00:00+00:00,3.667,def
7337,2018-07-06 03:00:00+00:00,2,def
7338,2018-07-06 06:00:00+00:00,1,def
7339,2018-07-06 09:00:00+00:00,2,def
7340,2018-07-06 12:00:00+00:00,1,def
7341,2018-07-06 15:00:00+00:00,1,def
7342,2018-07-06 18:00:00+00:00,0.667,def
7343,2018-07-06 21:00:00+00:00,2,def
7344,2018-07-07 00:00:00+00:00,2,def
7345,2018-07-07 03:00:00+00:00,1.667,def
7346,2018-07-07 06:00:00+00:00,1,def
7347,2018-07-07 09:00:00+00:00,1,def
7348,2018-07-07 12:00:00+00:00,0.667,def
7349,2018-07-07 15:00:00+00:00,1.333,def
7350,2018-07-07 18:00:00+00:00,1.667,def
7351,2018-07-07 21:00:00+00:00,1,def
7352,2018-07-08 00:00:00+00:00,1,def
7353,2018-07-08 03:00:00+00:00,0.667,def
7354,2018-07-08 06:00:00+00:00,1,def
7355,2018-07-08 09:00:00+00:00,0.667,def
7356,2018-07-08 12:00:00+00:00,1.333,def
7357,2018-07-08 15:00:00+00:00,0.333,def
7358,2018-07-08 18:00:00+00:00,0.667,def
7359,2018-07-08 21:00:00+00:00,1,def
7360,2018-07-09 00:00:00+00:00,0.333,def
7361,2018-07-09 03:00:00+00:00,0.667,def
7362,2018-07-09 06:00:00+00:00,0.333,def
7363,2018-07-09 09:00:00+00:00,0.333,def
7364,2018-07-09 12:00:00+00:00,0.333,def
7365,2018-07-09 15:00:00+00:00,0.333,def
7366,2018-07-09 18:00:00+00:00,0,def
7367,2018-07-09 21:00:00+00:00,0.333,def
7368,2018-07-10 00:00:00+00:00,2,def
7369,2018-07-10 03:00:00+00:00,2.333,def
7370,2018-07-10 06:00:00+00:00,1.667,def
7371,2018-07-10 09:00:00+00:00,1.333,def
7372,2018-07-10 12:00:00+00:00,2.333,def
7373,2018-07-10 15:00:00+00:00,1.667,def
7374,2018-07-10 18:00:00+00:00,1.333,def
7375,2018-07-10 21:00:00+00:00,0.333,def
7376,2018-07-11 00:00:00+00:00,0.333,def
7377,2018-07-11 03:00:00+00:00,1.333,def
7378,2018-07-11 06:00:00+00:00,2.333,def
7379,2018-07-11 09:00:00+00:00,2.333,def
7380,2018-07-11 12:00:00+00:00,2.667,def
7381,2018-07-11 15:00:00+00:00,1.667,def
7382,2018-07-11 18:00:00+00:00,2.333,def
7383,2018-07-11 21:00:00+00:00,2,def
7384,2018-07-12 00:00:00+00:00,1.333,def
7385,2018-07-12 03:00:00+00:00,2.667,def
7386,2018-07-12 06:00:00+00:00,2.667,def
7387,2018-07-12 09:00:00+00:00,1.333,def
7388,2018-07-12 12:00:00+00:00,1.667,def
7389,2018-07-12 15:00:00+00:00,1.333,def
7390,2018-07-12 18:00:00+00:00,1.333,def
7391,2018-07-12 21:00:00+00:00,1.333,def
7392,2018-07-13 00:00:00+00:00,2.667,def
7393,2018-07-13 03:00:00+00:00,2,def
7394,2018-07-13 06:00:00+00:00,1.333,def
7395,2018-07-13 09:00:00+00:00,0.667,def
7396,2018-07-13 12:00:00+00:00,0.667,def
7397,2018-07-13 15:00:00+00:00,1.333,def
7398,2018-07-13 18:00:00+00:00,1,def
7399,2018-07-13 21:00:00+00:00,0.667,def
7400,2018-07-14 00:00:00+00:00,1.667,def
7401,2018-07-14 03:00:00+00:00,1,def
7402,2018-07-14 06:00:00+00:00,1,def
7403,2018-07-14 09:00:00+00:00,1,def
7404,2018-07-14 12:00:00+00:00,1,def
7405,2018-07-14 15:00:00+00:00,0.333,def
7406,2018-07-14 18:00:00+00:00,1,def
7407,2018-07-14 21:00:00+00:00,0,def
7408,2018-07-15 00:00:00+00:00,1,def
7409,2018-07-15 03:00:00+00:00,1.333,def
7410,2018-07-15 06:00:00+00:00,0.333,def
7411,2018-07-15 09:00:00+00:00,0.333,def
7412,2018-07-15 12:00:00+00:00,0.333,def
7413,2018-07-15 15:00:00+00:00,0.333,def
7414,2018-07-15 18:00:00+00:00,0.667,def
7415,2018-07-15 21:00:00+00:00,0.333,def
7416,2018-07-16 00:00:00+00:00,0.667,def
7417,2018-07-16 03:00:00+00:00,1.667,def
7418,2018-07-16 06:00:00+00:00,2.667,def
7419,2018-07-16 09:00:00+00:00,1.667,def
7420,2018-07-16 12:00:00+00:00,1,def
7421,2018-07-16 15:00:00+00:00,2,def
7422,2018-07-16 18:00:00+00:00,2.333,def
7423,2018-07-16 21:00:00+00:00,2.667,def
7424,2018-07-17 00:00:00+00:00,1,def
7425,2018-07-17 03:00:00+00:00,3,def
7426,2018-07-17 06:00:00+00:00,3,def
7427,2018-07-17 09:00:00+00:00,1,def
7428,2018-07-17 12:00:00+00:00,0.667,def
7429,2018-07-17 15:00:00+00:00,1.333,def
7430,2018-07-17 18:00:00+00:00,0.667,def
7431,2018-07-17 21:00:00+00:00,1,def
7432,2018-07-18 00:00:00+00:00,0.333,def
7433,2018-07-18 03:00:00+00:00,0.333,def
7434,2018-07-18 06:00:00+00:00,0.667,def
7435,2018-07-18 09:00:00+00:00,0.333,def
7436,2018-07-18 12:00:00+00:00,0.667,def
7437,2018-07-18 15:00:00+00:00,0.667,def
7438,2018-07-18 18:00:00+00:00,1,def
7439,2018-07-18 21:00:00+00:00,1,def
7440,2018-07-19 00:00:00+00:00,1,def
7441,2018-07-19 03:00:00+00:00,0.333,def
7442,2018-07-19 06:00:00+00:00,0.667,def
7443,2018-07-19 09:00:00+00:00,1,def
7444,2018-07-19 12:00:00+00:00,0.667,def
7445,2018-07-19 15:00:00+00:00,1,def
7446,2018-07-19 18:00:00+00:00,1,def
7447,2018-07-19 21:00:00+00:00,0.667,def
7448,2018-07-20 00:00:00+00:00,2,def
7449,2018-07-20 03:00:00+00:00,0.667,def
7450,2018-07-20 06:00:00+00:00,1,def
7451,2018-07-20 09:00:00+00:00,2,def
7452,2018-07-20 12:00:00+00:00,2,def
7453,2018-07-20 15:00:00+00:00,0.667,def
7454,2018-07-20 18:00:00+00:00,2,def
7455,2018-07-20 21:00:00+00:00,2,def
7456,2018-07-21 00:00:00+00:00,1.667,def
7457,2018-07-21 03:00:00+00:00,2,def
7458,2018-07-21 06:00:00+00:00,3,def
7459,2018-07-21 09:00:00+00:00,2.667,def
7460,2018-07-21 12:00:00+00:00,3.333,def
7461,2018-07-21 15:00:00+00:00,2.667,def
7462,2018-07-21 18:00:00+00:00,1.667,def
7463,2018-07-21 21:00:00+00:00,1.667,def
7464,2018-07-22 00:00:00+00:00,1.333,def
7465,2018-07-22 03:00:00+00:00,1,def
7466,2018-07-22 06:00:00+00:00,1.333,def
7467,2018-07-22 09:00:00+00:00,1.333,def
7468,2018-07-22 12:00:00+00:00,1,def
7469,2018-07-22 15:00:00+00:00,1.333,def
7470,2018-07-22 18:00:00+00:00,1,def
7471,2018-07-22 21:00:00+00:00,0.667,def
7472,2018-07-23 00:00:00+00:00,0,def
7473,2018-07-23 03:00:00+00:00,0.667,def
7474,2018-07-23 06:00:00+00:00,1,def
7475,2018-07-23 09:00:00+00:00,0.667,def
7476,2018-07-23 12:00:00+00:00,0.667,def
7477,2018-07-23 15:00:00+00:00,0.333,def
7478,2018-07-23 18:00:00+00:00,1,def
7479,2018-07-23 21:00:00+00:00,1,def
7480,2018-07-24 00:00:00+00:00,3.667,def
7481,2018-07-24 03:00:00+00:00,3,def
7482,2018-07-24 06:00:00+00:00,3.333,def
7483,2018-07-24 09:00:00+00:00,2.667,def
7484,2018-07-24 12:00:00+00:00,2,def
7485,2018-07-24 15:00:00+00:00,3,def
7486,2018-07-24 18:00:00+00:00,3.333,def
7487,2018-07-24 21:00:00+00:00,4,def
7488,2018-07-25 00:00:00+00:00,2.667,def
7489,2018-07-25 03:00:00+00:00,3.333,def
7490,2018-07-25 06:00:00+00:00,2,def
7491,2018-07-25 09:00:00+00:00,1.333,def
7492,2018-07-25 12:00:00+00:00,1.333,def
7493,2018-07-25 15:00:00+00:00,1.333,def
7494,2018-07-25 18:00:00+00:00,1,def
7495,2018-07-25 21:00:00+00:00,1.333,def
7496,2018-07-26 00:00:00+00:00,0.667,def
7497,2018-07-26 03:00:00+00:00,1,def
7498,2018-07-26 06:00:00+00:00,0.333,def
7499,2018-07-26 09:00:00+00:00,0.667,def
7500,2018-07-26 12:00:00+00:00,1.333,def
7501,2018-07-26 15:00:00+00:00,0.667,def
7502,2018-07-26 18:00:00+00:00,0.667,def
7503,2018-07-26 21:00:00+00:00,0.667,def
7504,2018-07-27 00:00:00+00:00,0.667,def
7505,2018-07-27 03:00:00+00:00,0.667,def
7506,2018-07-27 06:00:00+00:00,0.333,def
7507,2018-07-27 09:00:00+00:00,0.333,def
7508,2018-07-27 12:00:00+00:00,0.333,def
7509,2018-07-27 15:00:00+00:00,0.333,def
7510,2018-07-27 18:00:00+00:00,0.667,def
7511,2018-07-27 21:00:00+00:00,1.667,def
7512,2018-07-28 00:00:00+00:00,1.667,def
7513,2018-07-28 03:00:00+00:00,2,def
7514,2018-07-28 06:00:00+00:00,0.667,def
7515,2018-07-28 09:00:00+00:00,1.333,def
7516,2018-07-28 12:00:00+00:00,1.333,def
7517,2018-07-28 15:00:00+00:00,0.667,def
7518,2018-07-28 18:00:00+00:00,1.333,def
7519,2018-07-28 21:00:00+00:00,0.333,def
7520,2018-07-29 00:00:00+00:00,1.333,def
7521,2018-07-29 03:00:00+00:00,1,def
7522,2018-07-29 06:00:00+00:00,0.667,def
7523,2018-07-29 09:00:00+00:00,1,def
7524,2018-07-29 12:00:00+00:00,1,def
7525,2018-07-29 15:00:00+00:00,0.667,def
7526,2018-07-29 18:00:00+00:00,1.333,def
7527,2018-07-29 21:00:00+00:00,0.667,def
7528,2018-07-30 00:00:00+00:00,0.667,def
7529,2018-07-30 03:00:00+00:00,0.333,def
7530,2018-07-30 06:00:00+00:00,0,def
7531,2018-07-30 09:00:00+00:00,0.333,def
7532,2018-07-30 12:00:00+00:00,1.667,def
7533,2018-07-30 15:00:00+00:00,1,def
7534,2018-07-30 18:00:00+00:00,2,def
7535,2018-07-30 21:00:00+00:00,2,def
7536,2018-07-31 00:00:00+00:00,1.333,def
7537,2018-07-31 03:00:00+00:00,1,def
7538,2018-07-31 06:00:00+00:00,0.333,def
7539,2018-07-31 09:00:00+00:00,0.333,def
7540,2018-07-31 12:00:00+00:00,0.333,def
7541,2018-07-31 15:00:00+00:00,0.667,def
7542,2018-07-31 18:00:00+00:00,2,def
7543,2018-07-31 21:00:00+00:00,2.333,def
7544,2018-08-01 00:00:00+00:00,2,def
7545,2018-08-01 03:00:00+00:00,0.333,def
7546,2018-08-01 06:00:00+00:00,0.333,def
7547,2018-08-01 09:00:00+00:00,0.667,def
7548,2018-08-01 12:00:00+00:00,1.667,def
7549,2018-08-01 15:00:00+00:00,1.667,def
7550,2018-08-01 18:00:00+00:00,2,def
7551,2018-08-01 21:00:00+00:00,2.333,def
7552,2018-08-02 00:00:00+00:00,2.667,def
7553,2018-08-02 03:00:00+00:00,2,def
7554,2018-08-02 06:00:00+00:00,1.667,def
7555,2018-08-02 09:00:00+00:00,1,def
7556,2018-08-02 12:00:00+00:00,1.333,def
7557,2018-08-02 15:00:00+00:00,0.333,def
7558,2018-08-02 18:00:00+00:00,0.333,def
7559,2018-08-02 21:00:00+00:00,0,def
7560,2018-08-03 00:00:00+00:00,0.667,def
7561,2018-08-03 03:00:00+00:00,1.333,def
7562,2018-08-03 06:00:00+00:00,1,def
7563,2018-08-03 09:00:00+00:00,2.667,def
7564,2018-08-03 12:00:00+00:00,2.333,def
7565,2018-08-03 15:00:00+00:00,1.333,def
7566,2018-08-03 18:00:00+00:00,0.333,def
7567,2018-08-03 21:00:00+00:00,0.667,def
7568,2018-08-04 00:00:00+00:00,1.667,def
7569,2018-08-04 03:00:00+00:00,2,def
7570,2018-08-04 06:00:00+00:00,1,def
7571,2018-08-04 09:00:00+00:00,1.333,def
7572,2018-08-04 12:00:00+00:00,0.333,def
7573,2018-08-04 15:00:00+00:00,0.667,def
7574,2018-08-04 18:00:00+00:00,0.333,def
7575,2018-08-04 21:00:00+00:00,1.333,def
7576,2018-08-05 00:00:00+00:00,0.667,def
7577,2018-08-05 03:00:00+00:00,1,def
7578,2018-08-05 06:00:00+00:00,0.667,def
7579,2018-08-05 09:00:00+00:00,2,def
7580,2018-08-05 12:00:00+00:00,1.333,def
7581,2018-08-05 15:00:00+00:00,1,def
7582,2018-08-05 18:00:00+00:00,0.333,def
7583,2018-08-05 21:00:00+00:00,0.667,def
7584,2018-08-06 00:00:00+00:00,0,def
7585,2018-08-06 03:00:00+00:00,0.667,def
7586,2018-08-06 06:00:00+00:00,0.667,def
7587,2018-08-06 09:00:00+00:00,0.667,def
7588,2018-08-06 12:00:00+00:00,1,def
7589,2018-08-06 15:00:00+00:00,0.667,def
7590,2018-08-06 18:00:00+00:00,0.667,def
7591,2018-08-06 21:00:00+00:00,0.333,def
7592,2018-08-07 00:00:00+00:00,2,def
7593,2018-08-07 03:00:00+00:00,2,def
7594,2018-08-07 06:00:00+00:00,1.333,def
7595,2018-08-07 09:00:00+00:00,2,def
7596,2018-08-07 12:00:00+00:00,3,def
7597,2018-08-07 15:00:00+00:00,2.667,def
7598,2018-08-07 18:00:00+00:00,3,def
7599,2018-08-07 21:00:00+00:00,1.667,def
7600,2018-08-08 00:00:00+00:00,0.667,def
7601,2018-08-08 03:00:00+00:00,0.667,def
7602,2018-08-08 06:00:00+00:00,1.333,def
7603,2018-08-08 09:00:00+00:00,1.333,def
7604,2018-08-08 12:00:00+00:00,1.667,def
7605,2018-08-08 15:00:00+00:00,1,def
7606,2018-08-08 18:00:00+00:00,1,def
7607,2018-08-08 21:00:00+00:00,1.333,def
7608,2018-08-09 00:00:00+00:00,1.333,def
7609,2018-08-09 03:00:00+00:00,0.667,def
7610,2018-08-09 06:00:00+00:00,1.333,def
7611,2018-08-09 09:00:00+00:00,1.333,def
7612,2018-08-09 12:00:00+00:00,0.667,def
7613,2018-08-09 15:00:00+00:00,0.333,def
7614,2018-08-09 18:00:00+00:00,0.667,def
7615,2018-08-09 21:00:00+00:00,0.667,def
7616,2018-08-10 00:00:00+00:00,1.333,def
7617,2018-08-10 03:00:00+00:00,0.667,def
7618,2018-08-10 06:00:00+00:00,0.333,def
7619,2018-08-10 09:00:00+00:00,0.333,def
7620,2018-08-10 12:00:00+00:00,0.667,def
7621,2018-08-10 15:00:00+00:00,1,def
7622,2018-08-10 18:00:00+00:00,1,def
7623,2018-08-10 21:00:00+00:00,1,def
7624,2018-08-11 00:00:00+00:00,1.333,def
7625,2018-08-11 03:00:00+00:00,1.667,def
7626,2018-08-11 06:00:00+00:00,1.667,def
7627,2018-08-11 09:00:00+00:00,1.667,def
7628,2018-08-11 12:00:00+00:00,3,def
7629,2018-08-11 15:00:00+00:00,2.333,def
7630,2018-08-11 18:00:00+00:00,2,def
7631,2018-08-11 21:00:00+00:00,3.667,def
7632,2018-08-12 00:00:00+00:00,1,def
7633,2018-08-12 03:00:00+00:00,0.667,def
7634,2018-08-12 06:00:00+00:00,0.667,def
7635,2018-08-12 09:00:00+00:00,1.667,def
7636,2018-08-12 12:00:00+00:00,1.667,def
7637,2018-08-12 15:00:00+00:00,1,def
7638,2018-08-12 18:00:00+00:00,1.667,def
7639,2018-08-12 21:00:00+00:00,2,def
7640,2018-08-13 00:00:00+00:00,0.333,def
7641,2018-08-13 03:00:00+00:00,1,def
7642,2018-08-13 06:00:00+00:00,1,def
7643,2018-08-13 09:00:00+00:00,1,def
7644,2018-08-13 12:00:00+00:00,1.333,def
7645,2018-08-13 15:00:00+00:00,0.667,def
7646,2018-08-13 18:00:00+00:00,0.333,def
7647,2018-08-13 21:00:00+00:00,1,def
7648,2018-08-14 00:00:00+00:00,1.333,def
7649,2018-08-14 03:00:00+00:00,0.333,def
7650,2018-08-14 06:00:00+00:00,0.667,def
7651,2018-08-14 09:00:00+00:00,1,def
7652,2018-08-14 12:00:00+00:00,0.667,def
7653,2018-08-14 15:00:00+00:00,0.667,def
7654,2018-08-14 18:00:00+00:00,0.333,def
7655,2018-08-14 21:00:00+00:00,1,def
7656,2018-08-15 00:00:00+00:00,2,def
7657,2018-08-15 03:00:00+00:00,1,def
7658,2018-08-15 06:00:00+00:00,1.667,def
7659,2018-08-15 09:00:00+00:00,2.667,def
7660,2018-08-15 12:00:00+00:00,4,def
7661,2018-08-15 15:00:00+00:00,3,def
7662,2018-08-15 18:00:00+00:00,3,def
7663,2018-08-15 21:00:00+00:00,3.333,def
7664,2018-08-16 00:00:00+00:00,3.667,def
7665,2018-08-16 03:00:00+00:00,2.333,def
7666,2018-08-16 06:00:00+00:00,2,def
7667,2018-08-16 09:00:00+00:00,2.333,def
7668,2018-08-16 12:00:00+00:00,2.667,def
7669,2018-08-16 15:00:00+00:00,1.333,def
7670,2018-08-16 18:00:00+00:00,1.667,def
7671,2018-08-16 21:00:00+00:00,2.333,def
7672,2018-08-17 00:00:00+00:00,3,def
7673,2018-08-17 03:00:00+00:00,4,def
7674,2018-08-17 06:00:00+00:00,2.333,def
7675,2018-08-17 09:00:00+00:00,2,def
7676,2018-08-17 12:00:00+00:00,1,def
7677,2018-08-17 15:00:00+00:00,0.333,def
7678,2018-08-17 18:00:00+00:00,3.333,def
7679,2018-08-17 21:00:00+00:00,3.333,def
7680,2018-08-18 00:00:00+00:00,1.333,def
7681,2018-08-18 03:00:00+00:00,2.667,def
7682,2018-08-18 06:00:00+00:00,3.333,def
7683,2018-08-18 09:00:00+00:00,2.667,def
7684,2018-08-18 12:00:00+00:00,2,def
7685,2018-08-18 15:00:00+00:00,2.333,def
7686,2018-08-18 18:00:00+00:00,1.333,def
7687,2018-08-18 21:00:00+00:00,1.667,def
7688,2018-08-19 00:00:00+00:00,2.333,def
7689,2018-08-19 03:00:00+00:00,2,def
7690,2018-08-19 06:00:00+00:00,1.333,def
7691,2018-08-19 09:00:00+00:00,1.333,def
7692,2018-08-19 12:00:00+00:00,1,def
7693,2018-08-19 15:00:00+00:00,2.667,def
7694,2018-08-19 18:00:00+00:00,2.333,def
7695,2018-08-19 21:00:00+00:00,2,def
7696,2018-08-20 00:00:00+00:00,3.667,def
7697,2018-08-20 03:00:00+00:00,3.333,def
7698,2018-08-20 06:00:00+00:00,1.667,def
7699,2018-08-20 09:00:00+00:00,2,def
7700,2018-08-20 12:00:00+00:00,2.667,def
7701,2018-08-20 15:00:00+00:00,3,def
7702,2018-08-20 18:00:00+00:00,4,def
7703,2018-08-20 21:00:00+00:00,2.333,def
7704,2018-08-21 00:00:00+00:00,2.667,def
7705,2018-08-21 03:00:00+00:00,1.333,def
7706,2018-08-21 06:00:00+00:00,2,def
7707,2018-08-21 09:00:00+00:00,2,def
7708,2018-08-21 12:00:00+00:00,1.333,def
7709,2018-08-21 15:00:00+00:00,1.333,def
7710,2018-08-21 18:00:00+00:00,1.333,def
7711,2018-08-21 21:00:00+00:00,2.333,def
7712,2018-08-22 00:00:00+00:00,1.667,def
7713,2018-08-22 03:00:00+00:00,2.333,def
7714,2018-08-22 06:00:00+00:00,1.333,def
7715,2018-08-22 09:00:00+00:00,0.333,def
7716,2018-08-22 12:00:00+00:00,1.333,def
7717,2018-08-22 15:00:00+00:00,0.667,def
7718,2018-08-22 18:00:00+00:00,0.333,def
7719,2018-08-22 21:00:00+00:00,2,def
7720,2018-08-23 00:00:00+00:00,1.667,def
7721,2018-08-23 03:00:00+00:00,1,def
7722,2018-08-23 06:00:00+00:00,0.667,def
7723,2018-08-23 09:00:00+00:00,0.333,def
7724,2018-08-23 12:00:00+00:00,1,def
7725,2018-08-23 15:00:00+00:00,0.667,def
7726,2018-08-23 18:00:00+00:00,0.667,def
7727,2018-08-23 21:00:00+00:00,0.667,def
7728,2018-08-24 00:00:00+00:00,0,def
7729,2018-08-24 03:00:00+00:00,0.667,def
7730,2018-08-24 06:00:00+00:00,1.333,def
7731,2018-08-24 09:00:00+00:00,1.333,def
7732,2018-08-24 12:00:00+00:00,2.667,def
7733,2018-08-24 15:00:00+00:00,1.333,def
7734,2018-08-24 18:00:00+00:00,0.333,def
7735,2018-08-24 21:00:00+00:00,0.667,def
7736,2018-08-25 00:00:00+00:00,0.667,def
7737,2018-08-25 03:00:00+00:00,1,def
7738,2018-08-25 06:00:00+00:00,2,def
7739,2018-08-25 09:00:00+00:00,2.333,def
7740,2018-08-25 12:00:00+00:00,2.667,def
7741,2018-08-25 15:00:00+00:00,1.667,def
7742,2018-08-25 18:00:00+00:00,3.667,def
7743,2018-08-25 21:00:00+00:00,4.333,def
7744,2018-08-26 00:00:00+00:00,5,def
7745,2018-08-26 03:00:00+00:00,6.667,def
7746,2018-08-26 06:00:00+00:00,7.333,def
7747,2018-08-26 09:00:00+00:00,4.667,def
7748,2018-08-26 12:00:00+00:00,4.667,def
7749,2018-08-26 15:00:00+00:00,6,def
7750,2018-08-26 18:00:00+00:00,5,def
7751,2018-08-26 21:00:00+00:00,3,def
7752,2018-08-27 00:00:00+00:00,1.333,def
7753,2018-08-27 03:00:00+00:00,2.333,def
7754,2018-08-27 06:00:00+00:00,2.667,def
7755,2018-08-27 09:00:00+00:00,3.667,def
7756,2018-08-27 12:00:00+00:00,3.667,def
7757,2018-08-27 15:00:00+00:00,5.667,def
7758,2018-08-27 18:00:00+00:00,5,def
7759,2018-08-27 21:00:00+00:00,2.667,def
7760,2018-08-28 00:00:00+00:00,3.667,def
7761,2018-08-28 03:00:00+00:00,2.667,def
7762,2018-08-28 06:00:00+00:00,1.667,def
7763,2018-08-28 09:00:00+00:00,2.667,def
7764,2018-08-28 12:00:00+00:00,2,def
7765,2018-08-28 15:00:00+00:00,0.667,def
7766,2018-08-28 18:00:00+00:00,0.667,def
7767,2018-08-28 21:00:00+00:00,0.333,def
7768,2018-08-29 00:00:00+00:00,2.333,def
7769,2018-08-29 03:00:00+00:00,1.667,def
7770,2018-08-29 06:00:00+00:00,0.667,def
7771,2018-08-29 09:00:00+00:00,1,def
7772,2018-08-29 12:00:00+00:00,1,def
7773,2018-08-29 15:00:00+00:00,2,def
7774,2018-08-29 18:00:00+00:00,1.333,def
7775,2018-08-29 21:00:00+00:00,1.333,def
7776,2018-08-30 00:00:00+00:00,1.333,def
7777,2018-08-30 03:00:00+00:00,0.667,def
7778,2018-08-30 06:00:00+00:00,1,def
7779,2018-08-30 09:00:00+00:00,0.333,def
7780,2018-08-30 12:00:00+00:00,0.333,def
7781,2018-08-30 15:00:00+00:00,0.333,def
7782,2018-08-30 18:00:00+00:00,0.667,def
7783,2018-08-30 21:00:00+00:00,1.667,def
7784,2018-08-31 00:00:00+00:00,1,def
7785,2018-08-31 03:00:00+00:00,0.667,def
7786,2018-08-31 06:00:00+00:00,0.333,def
7787,2018-08-31 09:00:00+00:00,0.667,def
7788,2018-08-31 12:00:00+00:00,1,def
7789,2018-08-31 15:00:00+00:00,1.667,def
7790,2018-08-31 18:00:00+00:00,2.333,def
7791,2018-08-31 21:00:00+00:00,0.667,def
7792,2018-09-01 00:00:00+00:00,0.667,def
